,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
3429,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,47,28,0,0,75,Y
3430,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,35,13,0,0,48,Y
3431,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,152,86,0,0,238,Y
3432,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,172,84,0,0,256,Y
3433,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,253,36,0,0,289,Y
3434,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,132,77,0,0,209,Y
3435,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,47,19,0,0,66,Y
3436,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,38,13,0,0,51,Y
3438,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,100,66,0,0,166,Y
3440,MECKLENBURG,11/7/23,137,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,30,8,0,0,38,Y
3475,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,33,19,0,0,52,Y
3476,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,15,12,0,0,27,Y
3477,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,13,13,0,0,26,Y
3478,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,21,18,0,0,39,Y
3479,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,23,12,0,0,35,Y
3480,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,21,2,0,0,23,Y
3481,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,76,55,0,0,131,Y
3482,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,25,36,0,0,61,Y
3483,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,30,21,0,0,51,Y
3484,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,79,54,0,0,133,Y
3485,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,32,19,0,0,51,Y
3486,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,19,5,0,0,24,Y
3488,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,77,46,0,0,123,Y
3490,MECKLENBURG,11/7/23,138,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,24,9,0,0,33,Y
3525,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,61,23,0,0,84,Y
3526,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,94,39,0,0,133,Y
3527,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,45,25,0,0,70,Y
3528,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,79,22,0,0,101,Y
3529,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,48,12,0,0,60,Y
3530,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,20,11,0,0,31,Y
3531,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,117,72,0,0,189,Y
3532,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,134,71,0,0,205,Y
3533,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,73,18,0,0,91,Y
3534,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,117,57,0,0,174,Y
3535,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,21,15,0,0,36,Y
3536,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,23,10,0,0,33,Y
3538,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,54,50,0,0,104,Y
3540,MECKLENBURG,11/7/23,139.1,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,18,11,0,0,29,Y
3575,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,102,65,0,0,167,Y
3576,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,112,96,0,0,208,Y
3577,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,58,49,0,0,107,Y
3578,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,114,64,0,0,178,Y
3579,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,44,38,0,0,82,Y
3580,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,26,14,0,0,40,Y
3581,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,117,127,0,0,244,Y
3582,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,146,136,0,0,282,Y
3583,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,78,55,0,0,133,Y
3584,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,96,113,0,0,209,Y
3585,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,29,27,0,0,56,Y
3586,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,31,24,0,0,55,Y
3588,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,98,79,0,0,177,Y
3590,MECKLENBURG,11/7/23,140,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,23,18,0,0,41,Y
3624,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,13,2,0,0,15,Y
3625,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,8,0,0,0,8,Y
3626,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,4,0,0,0,4,Y
3627,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,5,0,0,0,5,Y
3628,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,7,3,0,0,10,Y
3629,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,7,1,0,0,8,Y
3630,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,19,13,0,0,32,Y
3631,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,18,9,0,0,27,Y
3632,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,7,2,0,0,9,Y
3633,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,12,10,0,0,22,Y
3634,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,11,1,0,0,12,Y
3635,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,6,2,0,0,8,Y
3637,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,23,2,0,0,25,Y
3639,MECKLENBURG,11/7/23,141,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,7,0,0,0,7,Y
3643,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,204,127,0,0,331,Y
3644,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,326,157,0,0,483,Y
3645,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,121,54,0,0,175,Y
3646,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,216,82,0,0,298,Y
3647,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,82,56,0,0,138,Y
3648,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,34,24,0,0,58,Y
3649,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,223,278,0,0,501,Y
3650,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,229,267,0,0,496,Y
3651,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,186,82,0,0,268,Y
3652,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,175,225,0,0,400,Y
3653,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,79,48,0,0,127,Y
3654,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,67,39,0,0,106,Y
3656,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,118,80,0,0,198,Y
3658,MECKLENBURG,11/7/23,142,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,38,35,0,0,73,Y
3688,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,222,101,0,0,323,Y
3689,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,356,166,0,0,522,Y
3690,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,124,50,0,0,174,Y
3691,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,218,93,0,0,311,Y
3692,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,105,69,0,0,174,Y
3693,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,37,22,0,0,59,Y
3694,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,275,226,0,0,501,Y
3695,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,286,230,0,0,516,Y
3696,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,182,73,0,0,255,Y
3697,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,186,190,0,0,376,Y
3698,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,60,36,0,0,96,Y
3699,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,54,37,0,0,91,Y
3701,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,94,78,0,0,172,Y
3703,MECKLENBURG,11/7/23,143,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,34,19,0,0,53,Y
3764,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,91,45,0,0,136,Y
3765,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,104,55,0,0,159,Y
3766,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,45,28,0,0,73,Y
3767,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,107,28,0,0,135,Y
3768,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,62,25,0,0,87,Y
3769,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,16,12,0,0,28,Y
3770,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,114,136,0,0,250,Y
3771,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,198,174,0,0,372,Y
3772,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,92,43,0,0,135,Y
3773,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,136,151,0,0,287,Y
3774,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,25,19,0,0,44,Y
3775,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,29,13,0,0,42,Y
3777,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,52,58,0,0,110,Y
3779,MECKLENBURG,11/7/23,144,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,12,8,0,0,20,Y
3813,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,238,80,0,0,318,Y
3814,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,191,45,0,0,236,Y
3815,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,113,32,0,0,145,Y
3816,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,182,50,0,0,232,Y
3817,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,167,63,0,0,230,Y
3818,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,119,37,0,0,156,Y
3819,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,401,284,0,0,685,Y
3820,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,238,168,0,0,406,Y
3821,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,206,67,0,0,273,Y
3822,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,320,256,0,0,576,Y
3823,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,172,52,0,0,224,Y
3824,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,71,30,0,0,101,Y
3826,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,342,214,0,0,556,Y
3828,MECKLENBURG,11/7/23,145,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,107,29,0,0,136,Y
7301,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,34,26,0,0,60,Y
7302,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,3,2,0,0,5,Y
7303,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,3,3,0,0,6,Y
7304,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,21,14,0,0,35,Y
7305,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,24,16,0,0,40,Y
7306,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,14,12,0,0,26,Y
7307,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,92,59,0,0,151,Y
7308,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,31,10,0,0,41,Y
7309,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,29,25,0,0,54,Y
7310,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,67,34,0,0,101,Y
7311,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,23,25,0,0,48,Y
7312,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,7,6,0,0,13,Y
7314,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,87,44,0,0,131,Y
7316,MECKLENBURG,11/7/23,55,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,6,5,0,0,11,Y
7352,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,45,12,0,0,57,Y
7353,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,7,2,0,0,9,Y
7354,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,5,2,0,0,7,Y
7355,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,24,10,0,0,34,Y
7356,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,16,4,0,0,20,Y
7357,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,13,3,0,0,16,Y
7358,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,37,26,0,0,63,Y
7359,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,11,9,0,0,20,Y
7360,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,35,7,0,0,42,Y
7361,MECKLENBURG,11/7/23,56,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,24,20,0,0,44,Y
