,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
30575,MECKLENBURG,11/7/23,54,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,44,13,0,0,57,Y
30577,MECKLENBURG,11/7/23,54,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,302,136,0,0,438,Y
30632,MECKLENBURG,11/7/23,118,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,232,106,0,0,338,Y
30634,MECKLENBURG,11/7/23,118,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,219,110,0,0,329,Y
30640,MECKLENBURG,11/7/23,118,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,213,106,0,0,319,Y
30646,MECKLENBURG,11/7/23,118,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,152,24,0,0,176,Y
30648,MECKLENBURG,11/7/23,118,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,231,109,0,0,340,Y
30682,MECKLENBURG,11/7/23,119,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,191,103,0,0,294,Y
30684,MECKLENBURG,11/7/23,119,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,172,88,0,0,260,Y
30690,MECKLENBURG,11/7/23,119,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,155,95,0,0,250,Y
30696,MECKLENBURG,11/7/23,119,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,106,41,0,0,147,Y
30698,MECKLENBURG,11/7/23,119,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,182,97,0,0,279,Y
30732,MECKLENBURG,11/7/23,120,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,100,32,0,0,132,Y
30734,MECKLENBURG,11/7/23,120,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,104,27,0,0,131,Y
30740,MECKLENBURG,11/7/23,120,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,106,28,0,0,134,Y
30746,MECKLENBURG,11/7/23,120,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,34,13,0,0,47,Y
30748,MECKLENBURG,11/7/23,120,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,109,30,0,0,139,Y
30782,MECKLENBURG,11/7/23,121,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,282,192,0,0,474,Y
30784,MECKLENBURG,11/7/23,121,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,285,163,0,0,448,Y
30790,MECKLENBURG,11/7/23,121,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,266,167,0,0,433,Y
30796,MECKLENBURG,11/7/23,121,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,224,112,0,0,336,Y
30798,MECKLENBURG,11/7/23,121,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,309,196,0,0,505,Y
30832,MECKLENBURG,11/7/23,122,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,411,174,0,0,585,Y
30834,MECKLENBURG,11/7/23,122,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,387,169,0,0,556,Y
30840,MECKLENBURG,11/7/23,122,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,393,164,0,0,557,Y
30846,MECKLENBURG,11/7/23,122,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,185,49,0,0,234,Y
30848,MECKLENBURG,11/7/23,122,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,405,174,0,0,579,Y
30882,MECKLENBURG,11/7/23,123,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,211,100,0,0,311,Y
30884,MECKLENBURG,11/7/23,123,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,207,98,0,0,305,Y
30890,MECKLENBURG,11/7/23,123,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,204,96,0,0,300,Y
30896,MECKLENBURG,11/7/23,123,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,55,12,0,0,67,Y
30898,MECKLENBURG,11/7/23,123,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,213,98,0,0,311,Y
30931,MECKLENBURG,11/7/23,124,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,189,71,0,0,260,Y
30933,MECKLENBURG,11/7/23,124,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,186,60,0,0,246,Y
30939,MECKLENBURG,11/7/23,124,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,192,66,0,0,258,Y
30945,MECKLENBURG,11/7/23,124,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,42,10,0,0,52,Y
30947,MECKLENBURG,11/7/23,124,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,195,67,0,0,262,Y
30980,MECKLENBURG,11/7/23,125,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,115,51,0,0,166,Y
30982,MECKLENBURG,11/7/23,125,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,109,46,0,0,155,Y
30988,MECKLENBURG,11/7/23,125,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,110,50,0,0,160,Y
30994,MECKLENBURG,11/7/23,125,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,40,8,0,0,48,Y
30996,MECKLENBURG,11/7/23,125,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,115,49,0,0,164,Y
31029,MECKLENBURG,11/7/23,126,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,296,130,0,0,426,Y
31031,MECKLENBURG,11/7/23,126,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,293,132,0,0,425,Y
31037,MECKLENBURG,11/7/23,126,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,298,133,0,0,431,Y
31043,MECKLENBURG,11/7/23,126,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,61,19,0,0,80,Y
31045,MECKLENBURG,11/7/23,126,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,298,137,0,0,435,Y
31065,MECKLENBURG,11/7/23,ABSENTEE,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,0,0,903,0,903,N
31067,MECKLENBURG,11/7/23,ABSENTEE,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,0,0,833,0,833,N
31073,MECKLENBURG,11/7/23,ABSENTEE,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,0,0,849,0,849,N
31079,MECKLENBURG,11/7/23,ABSENTEE,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,0,0,211,0,211,N
31081,MECKLENBURG,11/7/23,ABSENTEE,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,0,0,914,0,914,N
31222,MECKLENBURG,11/7/23,PROVISIONAL,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,0,0,0,83,83,N
31224,MECKLENBURG,11/7/23,PROVISIONAL,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,0,0,0,79,79,N
31230,MECKLENBURG,11/7/23,PROVISIONAL,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,0,0,0,76,76,N
31236,MECKLENBURG,11/7/23,PROVISIONAL,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,0,0,0,33,33,N
31238,MECKLENBURG,11/7/23,PROVISIONAL,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,0,0,0,79,79,N
