county_desc,election_date,stats_type,precinct_abbrv,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date,
RANDOLPH,11/07/2023,voter,TR,28,DEM,A,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,B,NL,F,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,UNA,O,UN,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,DEM,U,UN,F,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,UNA,W,NL,M,Age 26 - 40,58,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,U,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,U,UN,U,Age 41 - 65,13,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,DEM,W,UN,F,Age Over 66,8,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,REP,U,HL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,LIB,W,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,O,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,W,NL,M,Age 26 - 40,10,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,UNA,O,HL,M,Age 26 - 40,13,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,W,UN,U,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,B,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,UNA,U,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,W,UN,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,LIB,W,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,UNA,U,HL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,DEM,U,HL,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,I,NL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,DEM,U,NL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,02,REP,W,UN,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,UNA,W,UN,F,Age 18 - 25,36,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,W,NL,F,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,UNA,U,HL,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,O,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,UNA,W,UN,M,Age 41 - 65,40,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,LIB,B,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,REP,W,NL,U,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,UNA,A,UN,M,Age 18 - 25,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,W,NL,U,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,W,UN,M,Age 26 - 40,22,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,U,UN,U,Age 41 - 65,35,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,O,NL,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,DEM,W,UN,F,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,DEM,O,NL,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,REP,U,UN,U,Age 18 - 25,8,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,UNA,B,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,O,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,M,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,REP,W,UN,M,Age 26 - 40,62,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,DEM,W,HL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,LIB,W,NL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,W,UN,F,Age 18 - 25,33,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,DEM,U,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,O,HL,M,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,A,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,O,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,O,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,UNA,W,NL,F,Age 18 - 25,8,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,UNA,M,HL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,REP,B,NL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,W,HL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,B,UN,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,20,DEM,W,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,REP,U,NL,M,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,UNA,B,UN,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,UNA,B,UN,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,NLB,W,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,REP,W,UN,U,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,B,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,W,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,UNA,U,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,REP,A,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,UNA,O,NL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,DEM,U,UN,M,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,DEM,B,NL,M,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,U,HL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,W,UN,F,Age 26 - 40,7,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,UNA,O,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,O,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,LIB,W,UN,U,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,LIB,W,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,DEM,A,HL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,W,UN,M,Age 18 - 25,21,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,DEM,M,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,O,HL,F,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,DEM,U,UN,U,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,REP,W,NL,U,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,W,UN,F,Age Over 66,9,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,DEM,U,HL,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,O,UN,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,UNA,B,NL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,REP,W,HL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,UNA,O,UN,M,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,DEM,W,UN,F,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,UNA,B,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,REP,U,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,DEM,W,NL,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,W,NL,F,Age 41 - 65,93,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,W,UN,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,UNA,O,HL,F,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,DEM,U,UN,U,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,LIB,B,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,REP,U,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,UNA,U,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,UNA,B,UN,F,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,DEM,W,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,DEM,U,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,W,NL,F,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,REP,I,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,REP,O,HL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,LIB,W,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,UNA,M,HL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,UNA,W,NL,F,Age Over 66,49,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,U,UN,U,Age Over 66,7,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,UNA,B,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,UNA,O,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,DEM,W,NL,F,Age 26 - 40,16,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,REP,A,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,UNA,W,NL,M,Age Over 66,72,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,DEM,U,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,DEM,B,NL,M,Age Over 66,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,B,HL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,UNA,W,NL,M,Age 18 - 25,20,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,DEM,W,UN,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,UNA,U,UN,U,Age 26 - 40,5,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,DEM,B,NL,M,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,DEM,B,UN,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,O,NL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,LIB,W,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,O,UN,F,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,DEM,B,NL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,REP,W,NL,U,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,DEM,U,HL,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,B,UN,F,Age 26 - 40,6,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,DEM,W,NL,F,Age 41 - 65,39,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,REP,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,UNA,U,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,UNA,B,UN,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,UNA,I,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,LIB,U,HL,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,B,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,LIB,W,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,W,NL,M,Age Over 66,26,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,UNA,O,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,U,UN,U,Age 18 - 25,29,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,B,NL,U,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,DEM,O,HL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,U,UN,M,Age 18 - 25,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,DEM,A,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,REP,U,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,DEM,U,HL,M,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,REP,O,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,LIB,U,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,B,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,DEM,U,HL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,UNA,I,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,W,NL,F,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,DEM,B,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,LIB,U,UN,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,REP,A,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,DEM,B,UN,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,DEM,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,U,UN,M,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,UNA,U,UN,M,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,UNA,B,NL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,UNA,M,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,LIB,U,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,A,UN,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,U,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,W,NL,M,Age 26 - 40,43,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,U,UN,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,UNA,U,UN,U,Age 18 - 25,9,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,DEM,W,UN,F,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,U,HL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,W,UN,M,Age 26 - 40,35,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,DEM,B,UN,M,Age 41 - 65,7,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,UNA,B,NL,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,REP,W,NL,U,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,UNA,O,HL,M,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,REP,W,UN,M,Age 26 - 40,17,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,UNA,O,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,M,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,DEM,B,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,U,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,O,HL,F,Age Over 66,3,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,REP,B,NL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,O,HL,M,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,REP,W,NL,M,Age 41 - 65,217,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,B,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,U,HL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,UNA,W,UN,M,Age Over 66,12,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,DEM,U,HL,F,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,REP,U,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,UNA,W,UN,U,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,DEM,A,NL,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,UNA,O,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,DEM,W,NL,M,Age 41 - 65,30,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,REP,U,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,UNA,W,NL,U,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,A,UN,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,REP,U,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,UNA,W,NL,M,Age 18 - 25,10,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,LIB,U,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,UNA,U,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,REP,W,HL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,LIB,U,UN,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,U,UN,F,Age 26 - 40,6,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,LIB,W,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,REP,I,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,REP,A,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,W,UN,F,Age 26 - 40,31,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,DEM,W,UN,M,Age Over 66,7,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,U,UN,M,Age 26 - 40,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,U,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,REP,U,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,W,NL,M,Age 18 - 25,97,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,U,UN,U,Age 41 - 65,53,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,27,UNA,W,UN,M,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,REP,W,NL,M,Age 26 - 40,70,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,W,NL,M,Age 18 - 25,6,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,U,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,W,UN,U,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,REP,O,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,REP,W,NL,M,Age 18 - 25,10,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,O,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,W,NL,F,Age 18 - 25,22,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,DEM,M,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,REP,W,NL,M,Age Over 66,158,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,O,HL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,A,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,LIB,U,UN,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,DEM,U,UN,U,Age 26 - 40,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,REP,W,UN,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,UNA,B,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,DEM,O,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,LIB,W,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,UNA,W,UN,F,Age 26 - 40,28,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,UNA,U,HL,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,DEM,W,HL,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,U,HL,F,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,UNA,O,NL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,A,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,DEM,W,HL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,REP,W,NL,F,Age 41 - 65,189,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,DEM,W,UN,F,Age Over 66,5,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,DEM,U,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,UNA,U,UN,U,Age 26 - 40,17,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,27,REP,W,UN,F,Age 26 - 40,7,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,REP,U,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,REP,W,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,REP,O,UN,M,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,02,DEM,W,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,B,NL,F,Age 41 - 65,11,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,U,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,REP,W,NL,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,O,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,REP,A,NL,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,REP,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,DEM,U,HL,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,UNA,O,NL,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,LIB,W,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,UNA,U,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,DEM,O,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,REP,W,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,REP,U,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,B,NL,M,Age 41 - 65,11,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,REP,U,HL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,UNA,M,HL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,O,NL,M,Age Over 66,1,11/27/2023,
