"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US371350112082","Block Group 2; Census Tract 112.08; Orange County; North Carolina","289","141","11","18","165","128","0","14","0","14","13","20","0","14","0","14","0","14","0","14","0","14","32","41","0","14","0","14","19","30","32","35","17","28",
"1500000US371350112083","Block Group 3; Census Tract 112.08; Orange County; North Carolina","363","167","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","19","33","62","54","136","154","14","22","42","38","79","55",
"1500000US371350112084","Block Group 4; Census Tract 112.08; Orange County; North Carolina","492","138","37","46","9","15","0","14","37","68","0","14","0","14","0","14","0","14","0","14","0","14","16","26","55","52","70","90","0","14","17","28","251","93",
"1500000US371350112085","Block Group 5; Census Tract 112.08; Orange County; North Carolina","266","91","0","14","0","14","0","14","62","62","0","14","28","42","0","14","0","14","0","14","0","14","14","24","29","36","31","33","8","13","33","27","61","47",
"1500000US371350112091","Block Group 1; Census Tract 112.09; Orange County; North Carolina","442","274","6","10","31","48","0","14","39","54","13","21","0","14","0","14","0","14","0","14","0","14","248","260","43","48","0","14","10","13","0","14","52","41",
"1500000US371350112092","Block Group 2; Census Tract 112.09; Orange County; North Carolina","691","161","0","14","0","14","15","25","34","57","10","16","42","68","15","26","0","14","0","14","143","111","104","80","167","95","46","44","11","17","62","46","42","33",
"1500000US371350112093","Block Group 3; Census Tract 112.09; Orange County; North Carolina","292","91","0","14","0","14","0","14","15","25","0","14","0","14","0","14","0","14","17","28","0","14","0","14","0","14","0","14","84","80","22","27","154","71",
"1500000US371350112101","Block Group 1; Census Tract 112.10; Orange County; North Carolina","153","64","0","14","32","37","0","14","19","26","0","14","0","14","0","14","0","14","0","14","16","33","11","18","0","14","0","14","0","14","57","55","18","28",
"1500000US371350112102","Block Group 2; Census Tract 112.10; Orange County; North Carolina","739","143","11","19","16","28","10","20","0","14","19","30","0","14","29","42","38","52","75","71","110","95","82","66","105","75","72","48","0","14","37","50","135","74",
"1500000US371350112103","Block Group 3; Census Tract 112.10; Orange County; North Carolina","439","139","34","57","0","14","24","39","10","17","0","14","0","14","53","77","0","14","0","14","16","27","0","14","118","70","146","70","31","36","0","14","7","16",
"1500000US371350112111","Block Group 1; Census Tract 112.11; Orange County; North Carolina","371","66","21","20","16","21","24","33","3","6","0","14","18","29","0","14","8","10","9","13","1","2","29","32","50","42","53","41","27","30","65","38","47","30",
"1500000US371350112112","Block Group 2; Census Tract 112.11; Orange County; North Carolina","620","129","34","36","0","14","0","14","77","93","0","14","0","14","13","15","0","14","77","75","36","34","23","27","56","43","62","62","24","33","136","64","82","49",
"1500000US371350113001","Block Group 1; Census Tract 113; Orange County; North Carolina","409","123","99","68","57","46","27","33","39","57","0","14","0","14","0","14","16","26","12","15","23","29","26","27","36","47","0","14","0","14","0","14","74","85",
"1500000US371350113002","Block Group 2; Census Tract 113; Orange County; North Carolina","255","77","44","44","2","4","26","30","10","15","9","18","40","49","21","32","25","38","0","14","32","34","11","18","4","9","7","14","0","14","24","28","0","14",
"1500000US371350113003","Block Group 3; Census Tract 113; Orange County; North Carolina","334","101","10","15","36","37","20","31","25","37","61","42","9","13","33","37","0","14","56","51","17","19","6","10","0","14","27","24","0","14","34","29","0","14",
"1500000US371350114001","Block Group 1; Census Tract 114; Orange County; North Carolina","296","64","13","15","3","6","18","20","0","14","0","14","20","19","0","14","0","14","0","14","29","28","27","25","17","20","29","27","26","21","11","16","103","40",
"1500000US371350114002","Block Group 2; Census Tract 114; Orange County; North Carolina","399","102","28","46","0","14","32","39","0","14","10","15","0","14","19","23","0","14","8","12","53","50","26","24","0","14","6","11","8","12","46","31","163","74",
"1500000US371350114003","Block Group 3; Census Tract 114; Orange County; North Carolina","623","147","297","112","7","14","0","14","18","22","10","18","13","19","21","22","10","15","10","14","51","55","22","20","72","95","47","44","0","14","15","19","30","45",
"1500000US371350115001","Block Group 1; Census Tract 115; Orange County; North Carolina","750","104","68","44","0","14","30","30","8","11","10","12","7","10","3","5","14","16","11","12","72","56","38","26","52","29","29","18","66","52","62","30","280","85",
"1500000US371350116011","Block Group 1; Census Tract 116.01; Orange County; North Carolina","8","10","0","14","8","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371350116021","Block Group 1; Census Tract 116.02; Orange County; North Carolina","223","60","53","32","29","24","12","12","6","7","24","16","18","24","7","9","4","5","0","19","10","9","29","30","17","15","7","11","0","19","0","19","7","13",
"1500000US371350117001","Block Group 1; Census Tract 117; Orange County; North Carolina","834","168","233","97","37","60","17","30","60","77","9","16","0","14","20","21","15","25","33","38","76","69","21","27","74","66","47","38","0","14","23","21","169","115",
"1500000US371350117002","Block Group 2; Census Tract 117; Orange County; North Carolina","261","93","18","20","0","14","18","21","9","14","8","12","16","19","0","14","12","18","16","25","20","24","7","11","86","78","19","23","14","17","18","20","0","14",
"1500000US371350117003","Block Group 3; Census Tract 117; Orange County; North Carolina","274","90","8","12","14","23","0","14","9","14","0","14","35","41","0","14","46","44","0","14","0","14","33","28","7","12","28","33","48","61","10","15","36","24",
"1500000US371350117004","Block Group 4; Census Tract 117; Orange County; North Carolina","236","78","52","46","0","14","0","14","23","22","16","18","25","40","0","14","24","41","5","8","0","14","0","14","6","10","9","14","0","14","10","15","66","34",
"1500000US371350118001","Block Group 1; Census Tract 118; Orange County; North Carolina","468","121","117","72","22","29","15","16","26","34","14","17","27","35","7","12","0","14","2","4","23","27","12","19","8","13","38","28","23","24","87","69","47","47",
"1500000US371350118002","Block Group 2; Census Tract 118; Orange County; North Carolina","333","88","9","15","0","14","0","14","0","14","0","14","21","31","0","14","11","17","0","14","8","11","33","34","38","50","27","31","60","38","22","25","104","48",
"1500000US371350118003","Block Group 3; Census Tract 118; Orange County; North Carolina","517","109","80","63","6","9","33","32","69","80","17","29","0","14","14","16","29","47","8","13","9","12","101","83","15","14","11","18","22","21","23","36","80","47",
"1500000US371350119021","Block Group 1; Census Tract 119.02; Orange County; North Carolina","780","144","125","88","16","29","27","34","18","18","13","24","34","40","10","16","4","7","23","23","45","46","157","105","81","43","75","41","33","22","28","28","91","55",
"1500000US371350119022","Block Group 2; Census Tract 119.02; Orange County; North Carolina","270","76","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","4","10","3","5","0","14","28","42","0","14","42","29","184","65",
"1500000US371350119023","Block Group 3; Census Tract 119.02; Orange County; North Carolina","132","52","8","12","0","14","0","14","7","11","0","14","0","14","0","14","0","14","0","14","0","14","8","12","0","14","8","12","41","39","17","17","43","29",
"1500000US371350119024","Block Group 4; Census Tract 119.02; Orange County; North Carolina","741","238","65","71","0","14","53","45","2","5","0","14","29","45","3","8","29","29","0","14","0","14","137","89","26","23","18","20","11","16","65","51","303","206",
"1500000US371350119031","Block Group 1; Census Tract 119.03; Orange County; North Carolina","419","98","21","32","20","33","0","14","0","14","0","14","0","14","0","14","0","14","20","29","9","18","73","58","47","54","38","29","0","14","102","64","89","54",
"1500000US371350119032","Block Group 2; Census Tract 119.03; Orange County; North Carolina","426","107","16","20","0","14","0","14","0","14","24","38","54","61","20","31","0","14","0","14","30","36","20","22","71","67","6","13","66","52","59","48","60","42",
"1500000US371350119041","Block Group 1; Census Tract 119.04; Orange County; North Carolina","259","89","55","54","0","14","47","54","0","14","32","51","8","14","0","14","0","14","0","14","0","14","6","11","0","14","14","18","7","11","0","14","90","61",
"1500000US371350119042","Block Group 2; Census Tract 119.04; Orange County; North Carolina","400","159","86","120","10","19","12","19","0","14","15","26","7","13","49","75","28","30","0","14","46","38","7","15","17","24","22","21","0","14","16","26","85","63",
"1500000US371350119043","Block Group 3; Census Tract 119.04; Orange County; North Carolina","464","126","0","14","0","14","0","14","9","15","0","14","0","14","7","13","0","14","0","14","0","14","19","16","47","43","16","21","19","24","60","54","287","137",
"1500000US371350121011","Block Group 1; Census Tract 121.01; Orange County; North Carolina","310","111","37","29","0","14","41","66","8","14","0","14","0","14","50","54","8","13","0","14","15","24","0","14","92","83","16","19","0","14","34","38","9","18",
"1500000US371350121012","Block Group 2; Census Tract 121.01; Orange County; North Carolina","261","110","0","14","0","14","0","14","7","20","0","14","0","14","0","14","9","14","37","52","16","30","73","86","87","70","6","12","6","14","20","22","0","14",
"1500000US371350121013","Block Group 3; Census Tract 121.01; Orange County; North Carolina","791","188","83","72","69","83","7","12","34","32","42","45","9","16","20","33","26","28","42","41","14","22","29","34","66","68","191","147","75","77","60","61","24","28",
"1500000US371350121021","Block Group 1; Census Tract 121.02; Orange County; North Carolina","201","77","0","14","0","14","0","14","0","14","15","21","0","14","0","14","0","14","0","14","0","14","7","12","18","27","0","14","79","71","6","11","76","40",
"1500000US371350121022","Block Group 2; Census Tract 121.02; Orange County; North Carolina","345","72","0","14","0","14","0","14","48","71","0","14","39","58","18","26","40","38","0","14","22","28","0","14","26","32","0","14","15","16","26","25","111","50",
"1500000US371350121031","Block Group 1; Census Tract 121.03; Orange County; North Carolina","622","140","0","14","0","14","0","14","14","25","11","16","23","20","11","17","0","14","11","19","17","27","37","64","64","86","126","78","44","41","47","37","217","109",
"1500000US371350121032","Block Group 2; Census Tract 121.03; Orange County; North Carolina","621","186","52","51","7","13","62","78","0","14","60","56","0","14","11","17","21","26","118","124","78","60","30","35","12","20","32","29","37","50","80","89","21","24",
"1500000US371350122011","Block Group 1; Census Tract 122.01; Orange County; North Carolina","380","106","0","14","24","33","0","14","0","14","0","14","0","14","17","31","0","14","16","18","19","32","17","23","43","39","14","16","32","40","77","61","121","64",
"1500000US371350122012","Block Group 2; Census Tract 122.01; Orange County; North Carolina","502","106","0","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","9","14","41","40","57","75","30","26","121","59","226","61",
"1500000US371350122013","Block Group 3; Census Tract 122.01; Orange County; North Carolina","474","117","5","9","0","14","0","14","0","14","22","36","0","14","0","14","16","24","0","14","4","7","81","71","41","55","81","65","13","15","44","40","167","78",
"1500000US371350122021","Block Group 1; Census Tract 122.02; Orange County; North Carolina","727","126","0","14","22","36","0","14","0","14","18","28","28","32","22","35","15","25","6","17","50","57","69","61","98","73","31","40","55","53","69","61","244","94",
"1500000US371350122022","Block Group 2; Census Tract 122.02; Orange County; North Carolina","420","137","37","43","40","44","23","28","12","22","20","30","33","37","56","62","0","14","0","14","54","69","30","35","0","14","0","14","21","25","16","29","78","65",
"1500000US371350122023","Block Group 3; Census Tract 122.02; Orange County; North Carolina","663","141","24","30","17","29","40","58","27","32","30","45","15","23","13","22","0","14","0","14","88","66","37","43","12","20","15","19","33","36","63","62","249","88",
"1500000US371379501011","Block Group 1; Census Tract 9501.01; Pamlico County; North Carolina","478","113","54","57","36","41","0","14","72","57","8","15","19","30","0","14","12","20","11","16","25","24","45","53","16","17","48","48","14","15","51","41","67","41",
"1500000US371379501012","Block Group 2; Census Tract 9501.01; Pamlico County; North Carolina","301","96","0","14","8","15","16","24","26","21","24","28","0","14","0","14","10","16","25","37","50","43","44","34","82","62","7","11","0","14","0","14","9","15",
"1500000US371379501013","Block Group 3; Census Tract 9501.01; Pamlico County; North Carolina","331","103","7","11","0","14","0","14","8","10","18","26","0","14","0","14","18","21","15","21","45","54","25","21","70","66","12","12","44","32","36","38","33","33",
