,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
528979,MECKLENBURG,07/26/2022,voter,071,UNA,W,UN,M,Age 26 - 40,18,07/27/2022
528984,MECKLENBURG,07/26/2022,voter,149,REP,A,UN,M,Age Over 66,4,07/27/2022
528987,MECKLENBURG,07/26/2022,voter,123,REP,W,NL,F,Age 41 - 65,38,07/27/2022
529003,MECKLENBURG,07/26/2022,voter,200,REP,W,UN,U,Age 41 - 65,4,07/27/2022
529010,MECKLENBURG,07/26/2022,voter,206,REP,W,UN,M,Invalid Birth Dates,2,07/27/2022
529012,MECKLENBURG,07/26/2022,voter,089,UNA,M,NL,M,Age 18 - 25,2,07/27/2022
529033,MECKLENBURG,07/26/2022,voter,132,DEM,A,NL,F,Age 41 - 65,2,07/27/2022
529038,MECKLENBURG,07/26/2022,voter,010,DEM,W,UN,U,Age 26 - 40,2,07/27/2022
529056,MECKLENBURG,07/26/2022,voter,096,DEM,O,NL,F,Age 41 - 65,1,07/27/2022
529069,MECKLENBURG,07/26/2022,voter,004,REP,I,UN,F,Age 41 - 65,1,07/27/2022
529081,MECKLENBURG,07/26/2022,voter,053,REP,B,UN,M,Age 18 - 25,1,07/27/2022
529106,MECKLENBURG,07/26/2022,voter,210,UNA,U,UN,F,Age 18 - 25,3,07/27/2022
529117,MECKLENBURG,07/26/2022,voter,063,DEM,W,NL,M,Age 26 - 40,18,07/27/2022
529136,MECKLENBURG,07/26/2022,voter,013,REP,W,NL,M,Age Over 66,7,07/27/2022
529140,MECKLENBURG,07/26/2022,voter,120,DEM,M,NL,F,Age 18 - 25,1,07/27/2022
529151,MECKLENBURG,07/26/2022,voter,088,DEM,O,NL,F,Age 18 - 25,3,07/27/2022
529163,MECKLENBURG,07/26/2022,voter,081,UNA,A,NL,M,Age 18 - 25,6,07/27/2022
529170,MECKLENBURG,07/26/2022,voter,212,LIB,B,NL,F,Age 26 - 40,9,07/27/2022
529172,MECKLENBURG,07/26/2022,voter,109,UNA,O,HL,M,Age 41 - 65,3,07/27/2022
529177,MECKLENBURG,07/26/2022,voter,089,REP,U,UN,U,Age 41 - 65,16,07/27/2022
529186,MECKLENBURG,07/26/2022,voter,226,DEM,W,HL,F,Age Over 66,1,07/27/2022
529189,MECKLENBURG,07/26/2022,voter,085,REP,W,UN,M,Age 41 - 65,12,07/27/2022
529192,MECKLENBURG,07/26/2022,voter,137,UNA,A,NL,U,Age 41 - 65,3,07/27/2022
529195,MECKLENBURG,07/26/2022,voter,078.1,UNA,W,HL,F,Age 18 - 25,4,07/27/2022
529262,MECKLENBURG,07/26/2022,voter,046,UNA,W,NL,F,Age 41 - 65,100,07/27/2022
529266,MECKLENBURG,07/26/2022,voter,014,LIB,U,UN,U,Age 41 - 65,1,07/27/2022
529273,MECKLENBURG,07/26/2022,voter,012,DEM,B,UN,M,Age 41 - 65,62,07/27/2022
529296,MECKLENBURG,07/26/2022,voter,149,DEM,A,NL,U,Age 26 - 40,1,07/27/2022
529313,MECKLENBURG,07/26/2022,voter,021,UNA,W,NL,F,Age 41 - 65,105,07/27/2022
529336,MECKLENBURG,07/26/2022,voter,022,DEM,B,UN,M,Age 18 - 25,8,07/27/2022
529347,MECKLENBURG,07/26/2022,voter,033,UNA,W,UN,M,Age 41 - 65,12,07/27/2022
529383,MECKLENBURG,07/26/2022,voter,046,DEM,W,NL,M,Age 41 - 65,74,07/27/2022
529394,MECKLENBURG,07/26/2022,voter,142,UNA,A,NL,F,Age 26 - 40,7,07/27/2022
529403,MECKLENBURG,07/26/2022,voter,098,LIB,B,UN,M,Age 18 - 25,1,07/27/2022
529413,MECKLENBURG,07/26/2022,voter,035,REP,W,NL,U,Age 26 - 40,1,07/27/2022
529437,MECKLENBURG,07/26/2022,voter,103,DEM,M,NL,M,Age Over 66,1,07/27/2022
529442,MECKLENBURG,07/26/2022,voter,079,REP,O,HL,F,Age Over 66,1,07/27/2022
529452,MECKLENBURG,07/26/2022,voter,129,LIB,B,NL,M,Age 26 - 40,2,07/27/2022
529456,MECKLENBURG,07/26/2022,voter,108,DEM,U,UN,U,Age 18 - 25,14,07/27/2022
529459,MECKLENBURG,07/26/2022,voter,017,DEM,B,NL,M,Age 26 - 40,82,07/27/2022
529465,MECKLENBURG,07/26/2022,voter,239,REP,A,NL,F,Age 41 - 65,3,07/27/2022
529469,MECKLENBURG,07/26/2022,voter,229,REP,B,NL,M,Age 18 - 25,5,07/27/2022
529486,MECKLENBURG,07/26/2022,voter,070,REP,W,UN,F,Age 26 - 40,11,07/27/2022
529488,MECKLENBURG,07/26/2022,voter,110,REP,W,NL,U,Age 26 - 40,2,07/27/2022
529495,MECKLENBURG,07/26/2022,voter,060,REP,W,NL,M,Age 41 - 65,7,07/27/2022
529521,MECKLENBURG,07/26/2022,voter,004,UNA,O,NL,F,Age 41 - 65,8,07/27/2022
529526,MECKLENBURG,07/26/2022,voter,079,REP,B,NL,M,Age 26 - 40,3,07/27/2022
529527,MECKLENBURG,07/26/2022,voter,231,UNA,B,UN,F,Age 18 - 25,4,07/27/2022
529532,MECKLENBURG,07/26/2022,voter,206,DEM,M,UN,F,Age 18 - 25,4,07/27/2022
529546,MECKLENBURG,07/26/2022,voter,056,DEM,U,UN,F,Age 41 - 65,2,07/27/2022
529547,MECKLENBURG,07/26/2022,voter,145,DEM,B,UN,F,Age Over 66,58,07/27/2022
529552,MECKLENBURG,07/26/2022,voter,223.1,UNA,W,UN,U,Age 26 - 40,7,07/27/2022
529556,MECKLENBURG,07/26/2022,voter,241,REP,O,UN,U,Age 18 - 25,1,07/27/2022
529569,MECKLENBURG,07/26/2022,voter,039,DEM,A,UN,M,Age 18 - 25,2,07/27/2022
529573,MECKLENBURG,07/26/2022,voter,128,UNA,M,HL,M,Age 26 - 40,1,07/27/2022
529596,MECKLENBURG,07/26/2022,voter,056,UNA,B,NL,U,Age Over 66,1,07/27/2022
529606,MECKLENBURG,07/26/2022,voter,140,UNA,O,NL,F,Age 26 - 40,15,07/27/2022
529608,MECKLENBURG,07/26/2022,voter,104,UNA,O,HL,U,Age 41 - 65,1,07/27/2022
529618,MECKLENBURG,07/26/2022,voter,222,UNA,W,NL,M,Age 41 - 65,98,07/27/2022
529627,MECKLENBURG,07/26/2022,voter,141,DEM,U,HL,M,Age 18 - 25,8,07/27/2022
529650,MECKLENBURG,07/26/2022,voter,071,UNA,B,UN,M,Age 18 - 25,2,07/27/2022
529688,MECKLENBURG,07/26/2022,voter,018,DEM,W,HL,F,Age Over 66,1,07/27/2022
529693,MECKLENBURG,07/26/2022,voter,080,LIB,B,UN,F,Age 26 - 40,1,07/27/2022
529704,MECKLENBURG,07/26/2022,voter,233,DEM,W,NL,M,Age Over 66,100,07/27/2022
529705,MECKLENBURG,07/26/2022,voter,212,UNA,O,UN,M,Age Over 66,2,07/27/2022
529707,MECKLENBURG,07/26/2022,voter,202,DEM,A,UN,U,Age 41 - 65,1,07/27/2022
529717,MECKLENBURG,07/26/2022,voter,216,REP,U,UN,F,Age 18 - 25,1,07/27/2022
529726,MECKLENBURG,07/26/2022,voter,137,REP,A,UN,M,Age 41 - 65,7,07/27/2022
529728,MECKLENBURG,07/26/2022,voter,120,UNA,B,NL,M,Age 18 - 25,21,07/27/2022
529741,MECKLENBURG,07/26/2022,voter,027,UNA,B,NL,U,Age 41 - 65,1,07/27/2022
529745,MECKLENBURG,07/26/2022,voter,142,DEM,U,UN,M,Age Over 66,1,07/27/2022
529783,MECKLENBURG,07/26/2022,voter,220,REP,W,UN,M,Age 41 - 65,28,07/27/2022
529807,MECKLENBURG,07/26/2022,voter,041,UNA,O,UN,F,Age 18 - 25,1,07/27/2022
529816,MECKLENBURG,07/26/2022,voter,069,UNA,A,UN,M,Age 26 - 40,4,07/27/2022
529819,MECKLENBURG,07/26/2022,voter,134,DEM,W,NL,M,Age Over 66,67,07/27/2022
529837,MECKLENBURG,07/26/2022,voter,145,REP,U,HL,U,Age 26 - 40,1,07/27/2022
529842,MECKLENBURG,07/26/2022,voter,232,DEM,I,UN,M,Age Over 66,1,07/27/2022
529864,MECKLENBURG,07/26/2022,voter,242,REP,M,UN,F,Age 41 - 65,1,07/27/2022
529891,MECKLENBURG,07/26/2022,voter,054,UNA,O,HL,F,Age 26 - 40,2,07/27/2022
529899,MECKLENBURG,07/26/2022,voter,211,UNA,W,UN,F,Age 26 - 40,74,07/27/2022
529907,MECKLENBURG,07/26/2022,voter,102,UNA,O,NL,M,Age Over 66,3,07/27/2022
529911,MECKLENBURG,07/26/2022,voter,126,UNA,O,NL,M,Age Over 66,2,07/27/2022
529921,MECKLENBURG,07/26/2022,voter,207,REP,W,NL,M,Age Over 66,144,07/27/2022
529929,MECKLENBURG,07/26/2022,voter,106,DEM,W,NL,F,Age Over 66,81,07/27/2022
529942,MECKLENBURG,07/26/2022,voter,100,REP,A,UN,M,Age 41 - 65,1,07/27/2022
529965,MECKLENBURG,07/26/2022,voter,086,DEM,W,HL,M,Age 26 - 40,3,07/27/2022
529972,MECKLENBURG,07/26/2022,voter,073,UNA,I,NL,F,Age 26 - 40,1,07/27/2022
529978,MECKLENBURG,07/26/2022,voter,063,REP,I,UN,M,Age 41 - 65,1,07/27/2022
529989,MECKLENBURG,07/26/2022,voter,134,UNA,M,HL,F,Age 26 - 40,1,07/27/2022
529990,MECKLENBURG,07/26/2022,voter,239,UNA,O,UN,F,Age 18 - 25,1,07/27/2022
529993,MECKLENBURG,07/26/2022,voter,231,DEM,B,UN,U,Age 18 - 25,3,07/27/2022
530003,MECKLENBURG,07/26/2022,voter,047,DEM,B,NL,F,Age Over 66,22,07/27/2022
530015,MECKLENBURG,07/26/2022,voter,080,UNA,W,NL,F,Age 26 - 40,55,07/27/2022
530046,MECKLENBURG,07/26/2022,voter,011,REP,B,UN,M,Age Over 66,1,07/27/2022
530047,MECKLENBURG,07/26/2022,voter,076,DEM,W,NL,U,Age 18 - 25,1,07/27/2022
530057,MECKLENBURG,07/26/2022,voter,228,DEM,U,UN,F,Age 26 - 40,7,07/27/2022
530058,MECKLENBURG,07/26/2022,voter,108,UNA,A,NL,F,Age 26 - 40,4,07/27/2022
530062,MECKLENBURG,07/26/2022,voter,077,DEM,W,NL,M,Age 26 - 40,25,07/27/2022
530072,MECKLENBURG,07/26/2022,voter,098,DEM,O,HL,F,Age 26 - 40,20,07/27/2022
530094,MECKLENBURG,07/26/2022,voter,107.1,DEM,O,NL,F,Age 26 - 40,3,07/27/2022
530095,MECKLENBURG,07/26/2022,voter,148,REP,W,HL,M,Age 18 - 25,4,07/27/2022
530105,MECKLENBURG,07/26/2022,voter,202,UNA,A,UN,M,Age 18 - 25,2,07/27/2022
530136,MECKLENBURG,07/26/2022,voter,222,REP,M,NL,M,Age 18 - 25,1,07/27/2022
530138,MECKLENBURG,07/26/2022,voter,134,UNA,W,HL,F,Age 41 - 65,10,07/27/2022
530139,MECKLENBURG,07/26/2022,voter,226,DEM,W,UN,M,Age 26 - 40,8,07/27/2022
530158,MECKLENBURG,07/26/2022,voter,108,UNA,I,UN,F,Age 26 - 40,1,07/27/2022
530161,MECKLENBURG,07/26/2022,voter,138,REP,W,UN,M,Age Over 66,3,07/27/2022
530167,MECKLENBURG,07/26/2022,voter,025,REP,B,NL,M,Age Over 66,2,07/27/2022
530184,MECKLENBURG,07/26/2022,voter,011,REP,W,UN,F,Age Over 66,4,07/27/2022
530185,MECKLENBURG,07/26/2022,voter,240,DEM,U,HL,F,Age 18 - 25,1,07/27/2022
530187,MECKLENBURG,07/26/2022,voter,209,UNA,A,UN,F,Age 41 - 65,2,07/27/2022
530194,MECKLENBURG,07/26/2022,voter,003,DEM,O,NL,M,Age 41 - 65,3,07/27/2022
530201,MECKLENBURG,07/26/2022,voter,067,LIB,U,UN,U,Age 26 - 40,1,07/27/2022
530244,MECKLENBURG,07/26/2022,voter,099,UNA,W,UN,U,Age Over 66,1,07/27/2022
530248,MECKLENBURG,07/26/2022,voter,077,UNA,U,UN,M,Age 18 - 25,4,07/27/2022
530254,MECKLENBURG,07/26/2022,voter,234,DEM,U,UN,F,Age 26 - 40,4,07/27/2022
530265,MECKLENBURG,07/26/2022,voter,021,UNA,O,HL,M,Age 26 - 40,1,07/27/2022
530267,MECKLENBURG,07/26/2022,voter,063,DEM,U,UN,F,Age 26 - 40,1,07/27/2022
530269,MECKLENBURG,07/26/2022,voter,231,UNA,U,HL,M,Age 18 - 25,10,07/27/2022
530270,MECKLENBURG,07/26/2022,voter,122,LIB,B,NL,F,Age 41 - 65,1,07/27/2022
530283,MECKLENBURG,07/26/2022,voter,070,REP,O,NL,F,Age 26 - 40,1,07/27/2022
530286,MECKLENBURG,07/26/2022,voter,204.1,REP,W,HL,M,Age 18 - 25,1,07/27/2022
530290,MECKLENBURG,07/26/2022,voter,228,DEM,B,NL,M,Age 26 - 40,141,07/27/2022
530312,MECKLENBURG,07/26/2022,voter,060,DEM,B,NL,M,Age 41 - 65,177,07/27/2022
530329,MECKLENBURG,07/26/2022,voter,140,UNA,B,UN,M,Age Over 66,1,07/27/2022
530335,MECKLENBURG,07/26/2022,voter,011,DEM,O,HL,F,Age 41 - 65,7,07/27/2022
530340,MECKLENBURG,07/26/2022,voter,078.1,LIB,U,UN,F,Age 18 - 25,1,07/27/2022
530343,MECKLENBURG,07/26/2022,voter,011,UNA,A,UN,F,Age 41 - 65,4,07/27/2022
530357,MECKLENBURG,07/26/2022,voter,232,DEM,B,UN,M,Age 26 - 40,7,07/27/2022
530358,MECKLENBURG,07/26/2022,voter,030,DEM,A,NL,F,Age 18 - 25,2,07/27/2022
530369,MECKLENBURG,07/26/2022,voter,115,REP,U,UN,U,Age Over 66,1,07/27/2022
530406,MECKLENBURG,07/26/2022,voter,077,DEM,W,NL,F,Age 41 - 65,14,07/27/2022
530414,MECKLENBURG,07/26/2022,voter,003,DEM,O,HL,M,Age 41 - 65,4,07/27/2022
530417,MECKLENBURG,07/26/2022,voter,011,REP,U,UN,U,Age 26 - 40,57,07/27/2022
530422,MECKLENBURG,07/26/2022,voter,205,REP,A,NL,M,Age 41 - 65,4,07/27/2022
530443,MECKLENBURG,07/26/2022,voter,027,REP,W,NL,M,Age 18 - 25,1,07/27/2022
530448,MECKLENBURG,07/26/2022,voter,048,DEM,W,NL,M,Age 18 - 25,15,07/27/2022
530458,MECKLENBURG,07/26/2022,voter,078.1,DEM,B,UN,M,Age 26 - 40,31,07/27/2022
530466,MECKLENBURG,07/26/2022,voter,095,REP,W,HL,F,Age 26 - 40,1,07/27/2022
530476,MECKLENBURG,07/26/2022,voter,212,DEM,M,NL,M,Age 18 - 25,3,07/27/2022
530477,MECKLENBURG,07/26/2022,voter,131,DEM,B,UN,M,Age 26 - 40,1,07/27/2022
530479,MECKLENBURG,07/26/2022,voter,042,DEM,B,NL,U,Age Over 66,1,07/27/2022
530489,MECKLENBURG,07/26/2022,voter,094,UNA,O,UN,M,Age 26 - 40,1,07/27/2022
530500,MECKLENBURG,07/26/2022,voter,235,DEM,O,NL,F,Age Over 66,3,07/27/2022
530516,MECKLENBURG,07/26/2022,voter,039,DEM,W,UN,M,Age Over 66,1,07/27/2022
530539,MECKLENBURG,07/26/2022,voter,212,UNA,U,NL,U,Age 41 - 65,1,07/27/2022
530569,MECKLENBURG,07/26/2022,voter,082,DEM,M,NL,F,Age 26 - 40,3,07/27/2022
530570,MECKLENBURG,07/26/2022,voter,002,DEM,O,UN,F,Age 41 - 65,1,07/27/2022
530603,MECKLENBURG,07/26/2022,voter,028,DEM,W,UN,U,Age 41 - 65,1,07/27/2022
530607,MECKLENBURG,07/26/2022,voter,129,DEM,U,UN,U,Age 18 - 25,5,07/27/2022
530618,MECKLENBURG,07/26/2022,voter,238.1,UNA,M,NL,F,Age 26 - 40,2,07/27/2022
530659,MECKLENBURG,07/26/2022,voter,238.1,DEM,A,UN,M,Age Over 66,2,07/27/2022
530662,MECKLENBURG,07/26/2022,voter,227,DEM,O,HL,M,Age 41 - 65,4,07/27/2022
530669,MECKLENBURG,07/26/2022,voter,051,REP,O,UN,M,Age 41 - 65,2,07/27/2022
530711,MECKLENBURG,07/26/2022,voter,203,REP,W,UN,F,Age 26 - 40,19,07/27/2022
530721,MECKLENBURG,07/26/2022,voter,014,UNA,B,HL,M,Age 18 - 25,1,07/27/2022
530763,MECKLENBURG,07/26/2022,voter,243,UNA,W,HL,M,Age Over 66,3,07/27/2022
530768,MECKLENBURG,07/26/2022,voter,037,UNA,W,HL,F,Age 18 - 25,1,07/27/2022
530773,MECKLENBURG,07/26/2022,voter,016,REP,B,UN,F,Age 41 - 65,1,07/27/2022
530785,MECKLENBURG,07/26/2022,voter,121,REP,W,NL,M,Invalid Birth Dates,1,07/27/2022
530796,MECKLENBURG,07/26/2022,voter,143,UNA,W,UN,F,Age 26 - 40,63,07/27/2022
530804,MECKLENBURG,07/26/2022,voter,113,UNA,M,NL,M,Age 41 - 65,2,07/27/2022
530810,MECKLENBURG,07/26/2022,voter,118,DEM,W,NL,M,Age 26 - 40,48,07/27/2022
530825,MECKLENBURG,07/26/2022,voter,058,UNA,W,UN,F,Age Over 66,3,07/27/2022
530858,MECKLENBURG,07/26/2022,voter,083,DEM,B,UN,F,Age Over 66,16,07/27/2022
530860,MECKLENBURG,07/26/2022,voter,239,REP,W,NL,U,Age 26 - 40,4,07/27/2022
530863,MECKLENBURG,07/26/2022,voter,226,DEM,O,UN,M,Age Over 66,1,07/27/2022
530883,MECKLENBURG,07/26/2022,voter,080,UNA,M,NL,M,Age 26 - 40,1,07/27/2022
530886,MECKLENBURG,07/26/2022,voter,103,DEM,B,UN,F,Age 41 - 65,10,07/27/2022
530896,MECKLENBURG,07/26/2022,voter,230,UNA,A,NL,F,Age 41 - 65,35,07/27/2022
530909,MECKLENBURG,07/26/2022,voter,241,UNA,B,NL,U,Age 26 - 40,2,07/27/2022
530936,MECKLENBURG,07/26/2022,voter,135,DEM,U,HL,M,Age Over 66,1,07/27/2022
530955,MECKLENBURG,07/26/2022,voter,105,DEM,M,HL,M,Age 26 - 40,2,07/27/2022
530960,MECKLENBURG,07/26/2022,voter,240,UNA,B,HL,F,Age 26 - 40,1,07/27/2022
530991,MECKLENBURG,07/26/2022,voter,236,DEM,U,HL,F,Age 18 - 25,1,07/27/2022
531009,MECKLENBURG,07/26/2022,voter,121,REP,W,UN,F,Age 26 - 40,12,07/27/2022
531015,MECKLENBURG,07/26/2022,voter,147,REP,O,UN,F,Age 26 - 40,2,07/27/2022
531022,MECKLENBURG,07/26/2022,voter,208,UNA,O,NL,M,Age 41 - 65,7,07/27/2022
531042,MECKLENBURG,07/26/2022,voter,210,DEM,A,UN,M,Age 26 - 40,1,07/27/2022
531045,MECKLENBURG,07/26/2022,voter,218,DEM,B,NL,M,Age 26 - 40,13,07/27/2022
531051,MECKLENBURG,07/26/2022,voter,032,REP,W,NL,U,Age 41 - 65,1,07/27/2022
531053,MECKLENBURG,07/26/2022,voter,004,REP,W,NL,U,Age 26 - 40,2,07/27/2022
531077,MECKLENBURG,07/26/2022,voter,090,DEM,O,HL,F,Age 41 - 65,3,07/27/2022
531087,MECKLENBURG,07/26/2022,voter,003,REP,W,UN,M,Age 41 - 65,1,07/27/2022
531104,MECKLENBURG,07/26/2022,voter,109,DEM,B,UN,F,Age 41 - 65,3,07/27/2022
531115,MECKLENBURG,07/26/2022,voter,061,UNA,B,NL,F,Age 41 - 65,14,07/27/2022
531127,MECKLENBURG,07/26/2022,voter,110,UNA,W,UN,F,Age 26 - 40,8,07/27/2022
531139,MECKLENBURG,07/26/2022,voter,148,UNA,A,NL,F,Age 41 - 65,193,07/27/2022
531140,MECKLENBURG,07/26/2022,voter,110,UNA,O,HL,F,Age 26 - 40,2,07/27/2022
531147,MECKLENBURG,07/26/2022,voter,111,DEM,U,HL,M,Age 41 - 65,3,07/27/2022
531151,MECKLENBURG,07/26/2022,voter,010,UNA,O,UN,F,Age 18 - 25,1,07/27/2022
531156,MECKLENBURG,07/26/2022,voter,091,REP,A,NL,F,Age Over 66,1,07/27/2022
531161,MECKLENBURG,07/26/2022,voter,083,DEM,M,HL,M,Age 26 - 40,1,07/27/2022
531163,MECKLENBURG,07/26/2022,voter,236,UNA,B,NL,F,Age Over 66,3,07/27/2022
531174,MECKLENBURG,07/26/2022,voter,086,UNA,W,HL,M,Age 18 - 25,1,07/27/2022
531188,MECKLENBURG,07/26/2022,voter,141,REP,O,UN,M,Age 18 - 25,2,07/27/2022
531212,MECKLENBURG,07/26/2022,voter,041,DEM,O,HL,M,Age 41 - 65,2,07/27/2022
531225,MECKLENBURG,07/26/2022,voter,010,REP,U,UN,U,Age 41 - 65,1,07/27/2022
531238,MECKLENBURG,07/26/2022,voter,023,UNA,A,NL,F,Age 26 - 40,4,07/27/2022
531247,MECKLENBURG,07/26/2022,voter,202,DEM,U,NL,F,Age 18 - 25,1,07/27/2022
531248,MECKLENBURG,07/26/2022,voter,243,DEM,W,NL,F,Age 18 - 25,48,07/27/2022
531250,MECKLENBURG,07/26/2022,voter,233,REP,W,NL,F,Age 41 - 65,283,07/27/2022
531261,MECKLENBURG,07/26/2022,voter,053,UNA,I,UN,F,Age Over 66,1,07/27/2022
531263,MECKLENBURG,07/26/2022,voter,078.1,REP,I,NL,F,Age Over 66,1,07/27/2022
531282,MECKLENBURG,07/26/2022,voter,208,DEM,O,NL,M,Age 26 - 40,1,07/27/2022
531285,MECKLENBURG,07/26/2022,voter,018,UNA,O,HL,M,Age 41 - 65,1,07/27/2022
531296,MECKLENBURG,07/26/2022,voter,017,DEM,O,HL,M,Age 26 - 40,2,07/27/2022
531315,MECKLENBURG,07/26/2022,voter,041,UNA,M,HL,M,Age 26 - 40,1,07/27/2022
531327,MECKLENBURG,07/26/2022,voter,210,REP,A,UN,F,Age 26 - 40,4,07/27/2022
531331,MECKLENBURG,07/26/2022,voter,079,REP,A,NL,U,Age 18 - 25,1,07/27/2022
531334,MECKLENBURG,07/26/2022,voter,201,REP,W,UN,M,Age Over 66,32,07/27/2022
531353,MECKLENBURG,07/26/2022,voter,054,DEM,O,HL,F,Age 26 - 40,4,07/27/2022
531358,MECKLENBURG,07/26/2022,voter,025,DEM,W,NL,F,Age 26 - 40,6,07/27/2022
531372,MECKLENBURG,07/26/2022,voter,131,REP,W,NL,M,Age Over 66,101,07/27/2022
531373,MECKLENBURG,07/26/2022,voter,138,REP,A,NL,M,Age 41 - 65,6,07/27/2022
531387,MECKLENBURG,07/26/2022,voter,024,REP,U,UN,U,Age Over 66,1,07/27/2022
531397,MECKLENBURG,07/26/2022,voter,045,DEM,I,NL,F,Age 26 - 40,2,07/27/2022
531405,MECKLENBURG,07/26/2022,voter,051,UNA,B,UN,F,Age 18 - 25,2,07/27/2022
531438,MECKLENBURG,07/26/2022,voter,121,DEM,U,HL,F,Age 18 - 25,1,07/27/2022
531441,MECKLENBURG,07/26/2022,voter,237,DEM,A,UN,F,Age 18 - 25,1,07/27/2022
531458,MECKLENBURG,07/26/2022,voter,013,REP,M,UN,F,Age Over 66,1,07/27/2022
531475,MECKLENBURG,07/26/2022,voter,221,UNA,B,NL,U,Age 41 - 65,2,07/27/2022
531478,MECKLENBURG,07/26/2022,voter,054,UNA,B,UN,F,Invalid Birth Dates,1,07/27/2022
531485,MECKLENBURG,07/26/2022,voter,020,DEM,U,UN,F,Age 26 - 40,3,07/27/2022
531497,MECKLENBURG,07/26/2022,voter,058,DEM,A,UN,F,Age 41 - 65,1,07/27/2022
531513,MECKLENBURG,07/26/2022,voter,228,UNA,W,NL,M,Age Over 66,38,07/27/2022
531525,MECKLENBURG,07/26/2022,voter,236,DEM,W,UN,M,Age 26 - 40,9,07/27/2022
531529,MECKLENBURG,07/26/2022,voter,087,UNA,B,NL,M,Age 26 - 40,24,07/27/2022
531537,MECKLENBURG,07/26/2022,voter,135,UNA,O,UN,F,Age 26 - 40,3,07/27/2022
531547,MECKLENBURG,07/26/2022,voter,044,UNA,O,NL,M,Age 41 - 65,4,07/27/2022
531557,MECKLENBURG,07/26/2022,voter,029,LIB,B,NL,M,Age 18 - 25,1,07/27/2022
531562,MECKLENBURG,07/26/2022,voter,010,DEM,B,UN,F,Age 18 - 25,1,07/27/2022
531563,MECKLENBURG,07/26/2022,voter,126,DEM,B,HL,M,Age 18 - 25,1,07/27/2022
531567,MECKLENBURG,07/26/2022,voter,205,DEM,U,UN,U,Age Over 66,5,07/27/2022
531570,MECKLENBURG,07/26/2022,voter,064,REP,W,UN,F,Age 18 - 25,1,07/27/2022
531593,MECKLENBURG,07/26/2022,voter,009,UNA,O,HL,M,Age 41 - 65,1,07/27/2022
531601,MECKLENBURG,07/26/2022,voter,224,REP,O,HL,F,Age Over 66,1,07/27/2022
531610,MECKLENBURG,07/26/2022,voter,119,UNA,W,NL,M,Age Over 66,47,07/27/2022
531620,MECKLENBURG,07/26/2022,voter,147,DEM,U,HL,F,Age Over 66,4,07/27/2022
531632,MECKLENBURG,07/26/2022,voter,215,UNA,B,NL,F,Age 26 - 40,19,07/27/2022
531646,MECKLENBURG,07/26/2022,voter,200,DEM,O,NL,F,Age 26 - 40,7,07/27/2022
531673,MECKLENBURG,07/26/2022,voter,081,DEM,B,NL,M,Age 26 - 40,172,07/27/2022
531675,MECKLENBURG,07/26/2022,voter,140,DEM,U,NL,F,Age 26 - 40,2,07/27/2022
531691,MECKLENBURG,07/26/2022,voter,221,REP,A,UN,M,Age 26 - 40,1,07/27/2022
531697,MECKLENBURG,07/26/2022,voter,145,UNA,B,UN,F,Age 41 - 65,39,07/27/2022
531724,MECKLENBURG,07/26/2022,voter,068,REP,W,UN,F,Age 41 - 65,7,07/27/2022
531725,MECKLENBURG,07/26/2022,voter,078.1,REP,U,UN,U,Age 18 - 25,1,07/27/2022
531757,MECKLENBURG,07/26/2022,voter,058,DEM,B,NL,F,Age 26 - 40,24,07/27/2022
531758,MECKLENBURG,07/26/2022,voter,025,LIB,B,NL,M,Age 18 - 25,2,07/27/2022
531762,MECKLENBURG,07/26/2022,voter,132,DEM,A,NL,F,Age Over 66,2,07/27/2022
531779,MECKLENBURG,07/26/2022,voter,053,DEM,W,HL,M,Age 41 - 65,1,07/27/2022
531796,MECKLENBURG,07/26/2022,voter,137,UNA,B,UN,M,Age 26 - 40,6,07/27/2022
531801,MECKLENBURG,07/26/2022,voter,229,REP,B,NL,F,Age 26 - 40,12,07/27/2022
531804,MECKLENBURG,07/26/2022,voter,089,UNA,O,HL,M,Age 18 - 25,13,07/27/2022
531837,MECKLENBURG,07/26/2022,voter,045,DEM,B,UN,M,Age 18 - 25,4,07/27/2022
531847,MECKLENBURG,07/26/2022,voter,079,UNA,U,UN,M,Age 26 - 40,9,07/27/2022
531854,MECKLENBURG,07/26/2022,voter,216,LIB,U,UN,U,Age 26 - 40,1,07/27/2022
531855,MECKLENBURG,07/26/2022,voter,077,DEM,W,NL,M,Age 41 - 65,14,07/27/2022
531864,MECKLENBURG,07/26/2022,voter,140,REP,W,UN,U,Age 26 - 40,1,07/27/2022
531865,MECKLENBURG,07/26/2022,voter,015,REP,W,NL,F,Age Over 66,25,07/27/2022
531881,MECKLENBURG,07/26/2022,voter,206,REP,M,HL,M,Age 18 - 25,1,07/27/2022
531882,MECKLENBURG,07/26/2022,voter,047,UNA,W,HL,F,Age 41 - 65,2,07/27/2022
531900,MECKLENBURG,07/26/2022,voter,220,UNA,W,UN,F,Age Over 66,18,07/27/2022
531902,MECKLENBURG,07/26/2022,voter,077,DEM,O,NL,M,Age Over 66,1,07/27/2022
531908,MECKLENBURG,07/26/2022,voter,081,REP,B,NL,F,Age 41 - 65,7,07/27/2022
