,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
197047,RANDOLPH,11/07/2023,voter,NM,DEM,U,HL,M,Age 18 - 25,1,11/27/2023
197107,RANDOLPH,11/07/2023,voter,,REP,W,UN,F,Age 18 - 25,33,11/27/2023
197240,RANDOLPH,11/07/2023,voter,TR,UNA,U,UN,U,Age Over 66,10,11/27/2023
197300,RANDOLPH,11/07/2023,voter,AN,DEM,W,HL,M,Age 18 - 25,1,11/27/2023
197337,RANDOLPH,11/07/2023,voter,AS,REP,W,UN,F,Age 26 - 40,28,11/27/2023
197369,RANDOLPH,11/07/2023,voter,ST,DEM,W,NL,M,Age 18 - 25,2,11/27/2023
197406,RANDOLPH,11/07/2023,voter,AS,REP,W,UN,F,Age 18 - 25,10,11/27/2023
197447,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,M,Age Over 66,1,11/27/2023
197491,RANDOLPH,11/07/2023,voter,AR,DEM,A,NL,F,Age 18 - 25,2,11/27/2023
197613,RANDOLPH,11/07/2023,voter,AE,DEM,U,UN,M,Age 41 - 65,1,11/27/2023
197632,RANDOLPH,11/07/2023,voter,RM,REP,W,HL,M,Age 41 - 65,1,11/27/2023
197853,RANDOLPH,11/07/2023,voter,SO,UNA,B,UN,F,Age 41 - 65,1,11/27/2023
197857,RANDOLPH,11/07/2023,voter,,UNA,U,NL,F,Age 41 - 65,2,11/27/2023
197875,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,U,Age 18 - 25,1,11/27/2023
197926,RANDOLPH,11/07/2023,voter,AW,LIB,W,UN,F,Age 41 - 65,1,11/27/2023
197963,RANDOLPH,11/07/2023,voter,RN,REP,W,NL,U,Age 18 - 25,3,11/27/2023
198161,RANDOLPH,11/07/2023,voter,BC,UNA,W,NL,U,Age 26 - 40,7,11/27/2023
198203,RANDOLPH,11/07/2023,voter,GR,UNA,U,HL,F,Age 41 - 65,4,11/27/2023
198333,RANDOLPH,11/07/2023,voter,DR,UNA,U,UN,M,Age 41 - 65,2,11/27/2023
198351,RANDOLPH,11/07/2023,voter,AW,DEM,A,UN,F,Age Over 66,1,11/27/2023
198490,RANDOLPH,11/07/2023,voter,TR,UNA,O,HL,M,Age 18 - 25,2,11/27/2023
198667,RANDOLPH,11/07/2023,voter,AR,DEM,B,NL,U,Age 26 - 40,1,11/27/2023
198668,RANDOLPH,11/07/2023,voter,RN,DEM,O,NL,M,Age Over 66,1,11/27/2023
198671,RANDOLPH,11/07/2023,voter,AR,UNA,W,UN,M,Age 18 - 25,4,11/27/2023
198781,RANDOLPH,11/07/2023,voter,AE,REP,U,UN,U,Age 26 - 40,8,11/27/2023
198819,RANDOLPH,11/07/2023,voter,SE,REP,M,NL,F,Age 26 - 40,1,11/27/2023
198887,RANDOLPH,11/07/2023,voter,LC,DEM,M,UN,M,Age 41 - 65,1,11/27/2023
198891,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,F,Age 41 - 65,5,11/27/2023
198939,RANDOLPH,11/07/2023,voter,AR,UNA,B,UN,F,Age 18 - 25,1,11/27/2023
198950,RANDOLPH,11/07/2023,voter,NM,LIB,U,UN,U,Age 18 - 25,1,11/27/2023
198993,RANDOLPH,11/07/2023,voter,AW,DEM,B,NL,M,Age 18 - 25,6,11/27/2023
199075,RANDOLPH,11/07/2023,voter,UG,UNA,B,UN,M,Age 26 - 40,3,11/27/2023
199089,RANDOLPH,11/07/2023,voter,NM,REP,B,NL,M,Age 41 - 65,2,11/27/2023
199225,RANDOLPH,11/07/2023,voter,LC,UNA,U,UN,M,Age 41 - 65,1,11/27/2023
199265,RANDOLPH,11/07/2023,voter,DR,REP,U,NL,M,Age 41 - 65,4,11/27/2023
199312,RANDOLPH,11/07/2023,voter,RM,UNA,O,NL,M,Age 26 - 40,2,11/27/2023
199372,RANDOLPH,11/07/2023,voter,ST,DEM,B,NL,M,Age Over 66,15,11/27/2023
199444,RANDOLPH,11/07/2023,voter,AW,UNA,W,UN,M,Age Over 66,7,11/27/2023
199470,RANDOLPH,11/07/2023,voter,SE,REP,B,NL,M,Age 18 - 25,1,11/27/2023
199553,RANDOLPH,11/07/2023,voter,SW,REP,U,UN,M,Age Over 66,1,11/27/2023
199663,RANDOLPH,11/07/2023,voter,BC,DEM,W,NL,F,Age Over 66,49,11/27/2023
199668,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,U,Age Over 66,1,11/27/2023
199709,RANDOLPH,11/07/2023,voter,AE,UNA,U,UN,U,Age 41 - 65,12,11/27/2023
200166,RANDOLPH,11/07/2023,voter,TR,UNA,U,UN,U,Age Over 66,5,11/27/2023
200337,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,U,Age 18 - 25,1,11/27/2023
200408,RANDOLPH,11/07/2023,voter,AE,REP,I,UN,M,Age 41 - 65,1,11/27/2023
200506,RANDOLPH,11/07/2023,voter,ST,UNA,W,NL,F,Age 18 - 25,14,11/27/2023
200512,RANDOLPH,11/07/2023,voter,TR,REP,U,NL,M,Age 18 - 25,1,11/27/2023
200513,RANDOLPH,11/07/2023,voter,UG,REP,U,UN,M,Age Over 66,1,11/27/2023
200550,RANDOLPH,11/07/2023,voter,SO,UNA,M,UN,M,Age 26 - 40,1,11/27/2023
200690,RANDOLPH,11/07/2023,voter,AR,DEM,B,NL,M,Age 26 - 40,2,11/27/2023
200730,RANDOLPH,11/07/2023,voter,RN,REP,O,HL,U,Age 41 - 65,1,11/27/2023
200743,RANDOLPH,11/07/2023,voter,,UNA,I,NL,F,Age 41 - 65,1,11/27/2023
200818,RANDOLPH,11/07/2023,voter,AN,REP,U,UN,F,Age 18 - 25,2,11/27/2023
201012,RANDOLPH,11/07/2023,voter,AE,REP,W,NL,U,Age Over 66,1,11/27/2023
201101,RANDOLPH,11/07/2023,voter,,DEM,B,NL,M,Age 18 - 25,2,11/27/2023
201117,RANDOLPH,11/07/2023,voter,,REP,W,NL,U,Age Over 66,3,11/27/2023
201156,RANDOLPH,11/07/2023,voter,TB,UNA,O,HL,F,Age Over 66,1,11/27/2023
201260,RANDOLPH,11/07/2023,voter,NM,DEM,U,HL,F,Age 18 - 25,1,11/27/2023
201282,RANDOLPH,11/07/2023,voter,UG,REP,O,UN,M,Age 41 - 65,2,11/27/2023
201288,RANDOLPH,11/07/2023,voter,SO,UNA,W,UN,M,Age 41 - 65,47,11/27/2023
201332,RANDOLPH,11/07/2023,voter,AR,UNA,O,HL,F,Age 26 - 40,3,11/27/2023
201354,RANDOLPH,11/07/2023,voter,TB,DEM,W,UN,F,Age 18 - 25,4,11/27/2023
201415,RANDOLPH,11/07/2023,voter,SE,DEM,B,UN,M,Age Over 66,1,11/27/2023
201423,RANDOLPH,11/07/2023,voter,UG,UNA,A,UN,M,Age 26 - 40,1,11/27/2023
201439,RANDOLPH,11/07/2023,voter,RN,DEM,O,UN,F,Age 18 - 25,1,11/27/2023
201792,RANDOLPH,11/07/2023,voter,GR,UNA,W,UN,M,Age Over 66,26,11/27/2023
201798,RANDOLPH,11/07/2023,voter,AR,REP,I,NL,M,Age 41 - 65,2,11/27/2023
201851,RANDOLPH,11/07/2023,voter,TB,REP,I,UN,M,Age 26 - 40,1,11/27/2023
201993,RANDOLPH,11/07/2023,voter,AN,UNA,O,UN,F,Age 41 - 65,1,11/27/2023
202032,RANDOLPH,11/07/2023,voter,DR,REP,O,UN,M,Age 18 - 25,1,11/27/2023
202042,RANDOLPH,11/07/2023,voter,RN,REP,W,NL,M,Age 18 - 25,36,11/27/2023
202074,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,M,Age 26 - 40,1,11/27/2023
202300,RANDOLPH,11/07/2023,voter,SO,DEM,B,UN,M,Age 41 - 65,3,11/27/2023
202303,RANDOLPH,11/07/2023,voter,AE,LIB,B,UN,M,Age 26 - 40,1,11/27/2023
202398,RANDOLPH,11/07/2023,voter,RM,UNA,B,NL,M,Age 18 - 25,3,11/27/2023
202487,RANDOLPH,11/07/2023,voter,SW,REP,U,UN,U,Age Over 66,9,11/27/2023
202697,RANDOLPH,11/07/2023,voter,RN,DEM,O,HL,M,Age 41 - 65,8,11/27/2023
202976,RANDOLPH,11/07/2023,voter,AN,REP,O,HL,F,Age 26 - 40,2,11/27/2023
203267,RANDOLPH,11/07/2023,voter,BC,REP,W,NL,U,Age 26 - 40,8,11/27/2023
203433,RANDOLPH,11/07/2023,voter,RN,UNA,W,UN,M,Age 26 - 40,22,11/27/2023
203439,RANDOLPH,11/07/2023,voter,AR,DEM,A,UN,M,Age 41 - 65,3,11/27/2023
203476,RANDOLPH,11/07/2023,voter,SO,REP,O,UN,M,Age 41 - 65,1,11/27/2023
203534,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,M,Age 18 - 25,9,11/27/2023
203562,RANDOLPH,11/07/2023,voter,LB,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
203767,RANDOLPH,11/07/2023,voter,AN,UNA,B,NL,F,Age 26 - 40,9,11/27/2023
203830,RANDOLPH,11/07/2023,voter,AN,REP,W,UN,M,Age 26 - 40,27,11/27/2023
203864,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,F,Age 18 - 25,25,11/27/2023
203876,RANDOLPH,11/07/2023,voter,AE,DEM,O,NL,U,Age 41 - 65,1,11/27/2023
203879,RANDOLPH,11/07/2023,voter,,UNA,U,UN,U,Age 41 - 65,15,11/27/2023
203966,RANDOLPH,11/07/2023,voter,SW,DEM,B,UN,U,Age 41 - 65,1,11/27/2023
203967,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,F,Age 41 - 65,12,11/27/2023
204064,RANDOLPH,11/07/2023,voter,AR,UNA,W,HL,F,Age 26 - 40,2,11/27/2023
204078,RANDOLPH,11/07/2023,voter,AR,UNA,O,UN,M,Age 26 - 40,1,11/27/2023
204099,RANDOLPH,11/07/2023,voter,,UNA,W,NL,M,Age Over 66,36,11/27/2023
204138,RANDOLPH,11/07/2023,voter,AS,UNA,U,HL,F,Age 18 - 25,4,11/27/2023
204175,RANDOLPH,11/07/2023,voter,SE,REP,W,HL,M,Age 18 - 25,1,11/27/2023
204201,RANDOLPH,11/07/2023,voter,AW,DEM,U,UN,U,Age Over 66,2,11/27/2023
204289,RANDOLPH,11/07/2023,voter,AW,LIB,W,NL,M,Age 26 - 40,1,11/27/2023
204315,RANDOLPH,11/07/2023,voter,AR,DEM,B,NL,M,Age 26 - 40,2,11/27/2023
204330,RANDOLPH,11/07/2023,voter,AW,UNA,W,NL,M,Age 41 - 65,29,11/27/2023
204370,RANDOLPH,11/07/2023,voter,LB,UNA,U,HL,F,Age 41 - 65,1,11/27/2023
204435,RANDOLPH,11/07/2023,voter,TT,REP,W,UN,F,Age Over 66,29,11/27/2023
204498,RANDOLPH,11/07/2023,voter,ST,UNA,W,UN,M,Age Over 66,10,11/27/2023
204618,RANDOLPH,11/07/2023,voter,NM,DEM,B,NL,F,Age 18 - 25,2,11/27/2023
204630,RANDOLPH,11/07/2023,voter,TT,REP,O,NL,M,Age 18 - 25,1,11/27/2023
204662,RANDOLPH,11/07/2023,voter,RN,REP,W,NL,M,Age 26 - 40,36,11/27/2023
204825,RANDOLPH,11/07/2023,voter,AE,DEM,W,NL,F,Age 41 - 65,56,11/27/2023
204920,RANDOLPH,11/07/2023,voter,SO,REP,W,HL,F,Age 26 - 40,1,11/27/2023
205058,RANDOLPH,11/07/2023,voter,RM,DEM,B,UN,M,Age Over 66,8,11/27/2023
205142,RANDOLPH,11/07/2023,voter,AN,DEM,W,HL,F,Age 26 - 40,6,11/27/2023
205230,RANDOLPH,11/07/2023,voter,TR,UNA,O,NL,F,Age 26 - 40,4,11/27/2023
205535,RANDOLPH,11/07/2023,voter,RN,REP,O,UN,F,Age 18 - 25,1,11/27/2023
205601,RANDOLPH,11/07/2023,voter,UG,DEM,U,UN,M,Age 18 - 25,1,11/27/2023
205629,RANDOLPH,11/07/2023,voter,AN,REP,W,UN,M,Age 26 - 40,28,11/27/2023
205663,RANDOLPH,11/07/2023,voter,AR,DEM,W,UN,M,Age 41 - 65,8,11/27/2023
205698,RANDOLPH,11/07/2023,voter,AW,UNA,B,UN,M,Age 18 - 25,6,11/27/2023
205856,RANDOLPH,11/07/2023,voter,SE,UNA,W,NL,F,Age 26 - 40,26,11/27/2023
205858,RANDOLPH,11/07/2023,voter,RN,UNA,I,NL,F,Age 18 - 25,1,11/27/2023
205900,RANDOLPH,11/07/2023,voter,AE,DEM,W,NL,F,Age 26 - 40,14,11/27/2023
206022,RANDOLPH,11/07/2023,voter,GR,DEM,W,NL,F,Age 26 - 40,13,11/27/2023
206075,RANDOLPH,11/07/2023,voter,UG,DEM,W,NL,M,Age 41 - 65,23,11/27/2023
206127,RANDOLPH,11/07/2023,voter,NM,UNA,W,UN,F,Age 41 - 65,16,11/27/2023
206221,RANDOLPH,11/07/2023,voter,DR,UNA,O,HL,M,Age 41 - 65,1,11/27/2023
206286,RANDOLPH,11/07/2023,voter,UG,DEM,B,NL,F,Age 18 - 25,1,11/27/2023
206382,RANDOLPH,11/07/2023,voter,AR,DEM,U,UN,U,Age 18 - 25,3,11/27/2023
206739,RANDOLPH,11/07/2023,voter,TT,UNA,O,HL,F,Age 41 - 65,1,11/27/2023
206860,RANDOLPH,11/07/2023,voter,GR,UNA,O,UN,M,Age 18 - 25,5,11/27/2023
206945,RANDOLPH,11/07/2023,voter,AS,REP,O,HL,F,Age 18 - 25,2,11/27/2023
207149,RANDOLPH,11/07/2023,voter,AR,DEM,U,UN,F,Age 26 - 40,1,11/27/2023
207286,RANDOLPH,11/07/2023,voter,RM,DEM,O,HL,F,Age 18 - 25,12,11/27/2023
207384,RANDOLPH,11/07/2023,voter,TR,REP,I,UN,M,Age 26 - 40,1,11/27/2023
207429,RANDOLPH,11/07/2023,voter,AR,UNA,U,HL,U,Age 18 - 25,1,11/27/2023
207525,RANDOLPH,11/07/2023,voter,AE,UNA,U,HL,M,Age 18 - 25,2,11/27/2023
207552,RANDOLPH,11/07/2023,voter,AS,UNA,B,UN,M,Age 26 - 40,1,11/27/2023
207704,RANDOLPH,11/07/2023,voter,AW,LIB,O,HL,F,Age 26 - 40,1,11/27/2023
207863,RANDOLPH,11/07/2023,voter,AW,DEM,B,UN,F,Age 41 - 65,25,11/27/2023
208187,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,M,Age 26 - 40,7,11/27/2023
208235,RANDOLPH,11/07/2023,voter,SE,UNA,B,UN,M,Age 18 - 25,1,11/27/2023
208345,RANDOLPH,11/07/2023,voter,NM,UNA,O,NL,M,Age 41 - 65,1,11/27/2023
208370,RANDOLPH,11/07/2023,voter,RN,UNA,O,HL,M,Age 26 - 40,6,11/27/2023
208551,RANDOLPH,11/07/2023,voter,LB,UNA,U,UN,M,Age 26 - 40,3,11/27/2023
208760,RANDOLPH,11/07/2023,voter,AE,REP,B,UN,M,Age 26 - 40,3,11/27/2023
209003,RANDOLPH,11/07/2023,voter,LC,DEM,B,HL,M,Age 41 - 65,1,11/27/2023
209384,RANDOLPH,11/07/2023,voter,RN,UNA,W,UN,F,Age 18 - 25,23,11/27/2023
209564,RANDOLPH,11/07/2023,voter,AS,LIB,O,NL,F,Age 18 - 25,1,11/27/2023
209602,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,M,Age 18 - 25,23,11/27/2023
209604,RANDOLPH,11/07/2023,voter,AW,UNA,U,NL,F,Age 26 - 40,2,11/27/2023
209641,RANDOLPH,11/07/2023,voter,DR,REP,I,NL,M,Age 26 - 40,1,11/27/2023
209686,RANDOLPH,11/07/2023,voter,AW,DEM,B,UN,F,Age 18 - 25,8,11/27/2023
209710,RANDOLPH,11/07/2023,voter,AW,REP,O,HL,M,Age Over 66,3,11/27/2023
209727,RANDOLPH,11/07/2023,voter,,REP,U,UN,F,Age 18 - 25,1,11/27/2023
209797,RANDOLPH,11/07/2023,voter,LC,LIB,W,NL,M,Age 26 - 40,2,11/27/2023
209946,RANDOLPH,11/07/2023,voter,RN,UNA,W,NL,F,Age 18 - 25,23,11/27/2023
209990,RANDOLPH,11/07/2023,voter,UG,UNA,A,UN,F,Age 18 - 25,2,11/27/2023
210066,RANDOLPH,11/07/2023,voter,ST,DEM,B,UN,F,Age Over 66,6,11/27/2023
210268,RANDOLPH,11/07/2023,voter,AE,REP,W,NL,M,Age 18 - 25,11,11/27/2023
210316,RANDOLPH,11/07/2023,voter,BC,REP,O,HL,M,Age 26 - 40,4,11/27/2023
210605,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,U,Age 41 - 65,10,11/27/2023
210608,RANDOLPH,11/07/2023,voter,RM,DEM,W,NL,F,Age 26 - 40,15,11/27/2023
210885,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,M,Age 18 - 25,7,11/27/2023
210969,RANDOLPH,11/07/2023,voter,,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
210981,RANDOLPH,11/07/2023,voter,AN,REP,W,NL,F,Age 26 - 40,35,11/27/2023
211084,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,F,Age 26 - 40,2,11/27/2023
211222,RANDOLPH,11/07/2023,voter,AW,UNA,W,UN,M,Age 18 - 25,27,11/27/2023
211249,RANDOLPH,11/07/2023,voter,TB,UNA,U,UN,U,Age 18 - 25,8,11/27/2023
211290,RANDOLPH,11/07/2023,voter,RM,LIB,U,UN,M,Age 26 - 40,1,11/27/2023
211319,RANDOLPH,11/07/2023,voter,DR,UNA,B,UN,F,Age 18 - 25,7,11/27/2023
211322,RANDOLPH,11/07/2023,voter,,DEM,B,NL,F,Age Over 66,2,11/27/2023
211326,RANDOLPH,11/07/2023,voter,UG,DEM,A,UN,F,Age Over 66,1,11/27/2023
211338,RANDOLPH,11/07/2023,voter,SO,DEM,W,NL,M,Age 41 - 65,5,11/27/2023
211350,RANDOLPH,11/07/2023,voter,SO,REP,U,UN,U,Age 41 - 65,22,11/27/2023
211368,RANDOLPH,11/07/2023,voter,BC,UNA,W,NL,F,Age Over 66,48,11/27/2023
211404,RANDOLPH,11/07/2023,voter,AW,REP,O,HL,M,Age 41 - 65,3,11/27/2023
211471,RANDOLPH,11/07/2023,voter,AN,UNA,W,HL,F,Age Over 66,2,11/27/2023
211495,RANDOLPH,11/07/2023,voter,RN,DEM,U,UN,F,Age 41 - 65,2,11/27/2023
211544,RANDOLPH,11/07/2023,voter,AN,UNA,O,UN,M,Age 41 - 65,1,11/27/2023
211669,RANDOLPH,11/07/2023,voter,AN,LIB,U,UN,U,Age 26 - 40,1,11/27/2023
211677,RANDOLPH,11/07/2023,voter,,UNA,W,NL,M,Age 41 - 65,138,11/27/2023
211758,RANDOLPH,11/07/2023,voter,SO,LIB,W,NL,M,Age 41 - 65,1,11/27/2023
212000,RANDOLPH,11/07/2023,voter,NM,UNA,I,NL,F,Age 41 - 65,2,11/27/2023
212080,RANDOLPH,11/07/2023,voter,LB,DEM,W,UN,F,Age 41 - 65,15,11/27/2023
212249,RANDOLPH,11/07/2023,voter,AR,DEM,U,HL,F,Age 18 - 25,1,11/27/2023
212339,RANDOLPH,11/07/2023,voter,TR,UNA,W,NL,F,Age 41 - 65,157,11/27/2023
212491,RANDOLPH,11/07/2023,voter,TR,DEM,B,NL,M,Age 26 - 40,9,11/27/2023
212585,RANDOLPH,11/07/2023,voter,UG,DEM,O,HL,F,Age 26 - 40,2,11/27/2023
212649,RANDOLPH,11/07/2023,voter,AR,DEM,W,UN,F,Age 18 - 25,3,11/27/2023
212692,RANDOLPH,11/07/2023,voter,SW,DEM,A,UN,M,Age 26 - 40,1,11/27/2023
212875,RANDOLPH,11/07/2023,voter,RN,DEM,M,HL,F,Age 41 - 65,1,11/27/2023
212898,RANDOLPH,11/07/2023,voter,AS,UNA,W,UN,M,Age 26 - 40,18,11/27/2023
213043,RANDOLPH,11/07/2023,voter,UG,DEM,U,UN,U,Age 41 - 65,3,11/27/2023
213057,RANDOLPH,11/07/2023,voter,AR,REP,U,HL,M,Age 18 - 25,3,11/27/2023
213107,RANDOLPH,11/07/2023,voter,ST,REP,W,UN,F,Age 18 - 25,22,11/27/2023
213263,RANDOLPH,11/07/2023,voter,TR,REP,W,NL,F,Age Over 66,1,11/27/2023
213351,RANDOLPH,11/07/2023,voter,AE,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
213400,RANDOLPH,11/07/2023,voter,UG,LIB,O,UN,M,Age 26 - 40,1,11/27/2023
213415,RANDOLPH,11/07/2023,voter,DR,REP,U,UN,M,Age Over 66,1,11/27/2023
213666,RANDOLPH,11/07/2023,voter,UG,UNA,U,UN,U,Age Over 66,2,11/27/2023
213670,RANDOLPH,11/07/2023,voter,AS,DEM,O,HL,M,Age Over 66,1,11/27/2023
213675,RANDOLPH,11/07/2023,voter,TR,REP,W,UN,F,Age Over 66,26,11/27/2023
213720,RANDOLPH,11/07/2023,voter,UG,UNA,U,HL,F,Age 18 - 25,1,11/27/2023
213848,RANDOLPH,11/07/2023,voter,LB,REP,W,NL,M,Age 18 - 25,27,11/27/2023
213851,RANDOLPH,11/07/2023,voter,UG,NLB,W,UN,M,Age 18 - 25,1,11/27/2023
213900,RANDOLPH,11/07/2023,voter,SE,REP,W,UN,M,Age 18 - 25,16,11/27/2023
214015,RANDOLPH,11/07/2023,voter,SE,REP,W,NL,F,Age 26 - 40,10,11/27/2023
214023,RANDOLPH,11/07/2023,voter,RM,REP,W,UN,M,Age 18 - 25,38,11/27/2023
214187,RANDOLPH,11/07/2023,voter,TR,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
214210,RANDOLPH,11/07/2023,voter,TR,DEM,U,HL,M,Age 18 - 25,1,11/27/2023
214302,RANDOLPH,11/07/2023,voter,RN,DEM,U,UN,U,Age 26 - 40,4,11/27/2023
214345,RANDOLPH,11/07/2023,voter,AR,DEM,O,HL,M,Age 41 - 65,1,11/27/2023
214620,RANDOLPH,11/07/2023,voter,LB,UNA,B,NL,F,Age Over 66,1,11/27/2023
214684,RANDOLPH,11/07/2023,voter,GR,UNA,A,NL,F,Age 26 - 40,1,11/27/2023
214741,RANDOLPH,11/07/2023,voter,AW,REP,W,NL,M,Age 26 - 40,25,11/27/2023
214882,RANDOLPH,11/07/2023,voter,AN,UNA,I,UN,F,Age 41 - 65,1,11/27/2023
215118,RANDOLPH,11/07/2023,voter,UG,DEM,U,UN,F,Age 41 - 65,1,11/27/2023
215127,RANDOLPH,11/07/2023,voter,TR,UNA,W,UN,F,Age 18 - 25,8,11/27/2023
215129,RANDOLPH,11/07/2023,voter,RN,DEM,W,UN,F,Age 18 - 25,5,11/27/2023
215265,RANDOLPH,11/07/2023,voter,LC,REP,W,NL,M,Age Over 66,120,11/27/2023
215423,RANDOLPH,11/07/2023,voter,LC,UNA,W,UN,U,Age Over 66,2,11/27/2023
215462,RANDOLPH,11/07/2023,voter,TR,DEM,W,HL,M,Age 18 - 25,1,11/27/2023
215605,RANDOLPH,11/07/2023,voter,DR,UNA,U,HL,M,Age 26 - 40,2,11/27/2023
215761,RANDOLPH,11/07/2023,voter,TR,DEM,W,UN,M,Age Over 66,1,11/27/2023
215795,RANDOLPH,11/07/2023,voter,DR,UNA,U,UN,M,Age 26 - 40,2,11/27/2023
215847,RANDOLPH,11/07/2023,voter,SW,DEM,B,UN,M,Age Over 66,1,11/27/2023
215888,RANDOLPH,11/07/2023,voter,,DEM,B,NL,M,Age 41 - 65,1,11/27/2023
215898,RANDOLPH,11/07/2023,voter,AW,LIB,W,UN,M,Age 26 - 40,1,11/27/2023
215909,RANDOLPH,11/07/2023,voter,LB,DEM,B,NL,M,Age 18 - 25,8,11/27/2023
215939,RANDOLPH,11/07/2023,voter,AS,UNA,O,HL,F,Age 26 - 40,9,11/27/2023
216040,RANDOLPH,11/07/2023,voter,AR,UNA,B,UN,M,Age 41 - 65,4,11/27/2023
216094,RANDOLPH,11/07/2023,voter,AE,UNA,W,NL,M,Age 26 - 40,17,11/27/2023
216258,RANDOLPH,11/07/2023,voter,RN,REP,W,HL,M,Age Over 66,2,11/27/2023
216342,RANDOLPH,11/07/2023,voter,AN,REP,U,HL,M,Age 26 - 40,1,11/27/2023
216346,RANDOLPH,11/07/2023,voter,TR,DEM,O,HL,F,Age 26 - 40,1,11/27/2023
216827,RANDOLPH,11/07/2023,voter,LC,UNA,I,UN,F,Age 41 - 65,1,11/27/2023
216850,RANDOLPH,11/07/2023,voter,BC,UNA,U,NL,M,Age 41 - 65,1,11/27/2023
217007,RANDOLPH,11/07/2023,voter,TR,DEM,O,NL,M,Age 26 - 40,1,11/27/2023
217050,RANDOLPH,11/07/2023,voter,AN,UNA,B,UN,U,Age 41 - 65,1,11/27/2023
217052,RANDOLPH,11/07/2023,voter,AR,REP,O,HL,M,Age 26 - 40,4,11/27/2023
217266,RANDOLPH,11/07/2023,voter,TR,LIB,W,NL,M,Age 18 - 25,2,11/27/2023
217367,RANDOLPH,11/07/2023,voter,AR,UNA,W,HL,M,Age 18 - 25,1,11/27/2023
217421,RANDOLPH,11/07/2023,voter,UG,UNA,B,UN,F,Age 41 - 65,3,11/27/2023
217549,RANDOLPH,11/07/2023,voter,AS,REP,W,NL,M,Age Over 66,119,11/27/2023
217564,RANDOLPH,11/07/2023,voter,AN,DEM,B,UN,M,Age 18 - 25,4,11/27/2023
217587,RANDOLPH,11/07/2023,voter,DR,REP,W,NL,M,Age Over 66,94,11/27/2023
217627,RANDOLPH,11/07/2023,voter,AN,UNA,W,NL,U,Age 18 - 25,1,11/27/2023
217678,RANDOLPH,11/07/2023,voter,SO,UNA,B,UN,F,Age 18 - 25,2,11/27/2023
217680,RANDOLPH,11/07/2023,voter,SO,UNA,B,NL,F,Age Over 66,1,11/27/2023
217711,RANDOLPH,11/07/2023,voter,LB,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
217838,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,M,Age 18 - 25,25,11/27/2023
217986,RANDOLPH,11/07/2023,voter,AW,REP,U,HL,F,Age 41 - 65,1,11/27/2023
217993,RANDOLPH,11/07/2023,voter,UG,UNA,O,HL,F,Age 18 - 25,13,11/27/2023
218177,RANDOLPH,11/07/2023,voter,DR,DEM,B,NL,F,Age Over 66,9,11/27/2023
218357,RANDOLPH,11/07/2023,voter,NM,REP,I,NL,M,Age Over 66,1,11/27/2023
218417,RANDOLPH,11/07/2023,voter,AR,REP,W,NL,U,Age 18 - 25,1,11/27/2023
218421,RANDOLPH,11/07/2023,voter,ST,REP,W,UN,M,Age Over 66,25,11/27/2023
218663,RANDOLPH,11/07/2023,voter,AR,DEM,B,UN,M,Age 41 - 65,8,11/27/2023
218687,RANDOLPH,11/07/2023,voter,UG,REP,W,UN,F,Age 26 - 40,48,11/27/2023
218800,RANDOLPH,11/07/2023,voter,AR,DEM,W,NL,F,Age Over 66,61,11/27/2023
218805,RANDOLPH,11/07/2023,voter,TR,UNA,U,HL,F,Age 41 - 65,2,11/27/2023
218966,RANDOLPH,11/07/2023,voter,UG,UNA,B,NL,F,Age 26 - 40,4,11/27/2023
219131,RANDOLPH,11/07/2023,voter,SO,REP,W,UN,M,Age 26 - 40,45,11/27/2023
219232,RANDOLPH,11/07/2023,voter,AN,UNA,O,HL,F,Age 41 - 65,1,11/27/2023
219238,RANDOLPH,11/07/2023,voter,SW,REP,W,UN,M,Age 26 - 40,42,11/27/2023
219248,RANDOLPH,11/07/2023,voter,GR,DEM,W,HL,F,Age 41 - 65,2,11/27/2023
219254,RANDOLPH,11/07/2023,voter,AE,UNA,B,UN,M,Age Over 66,4,11/27/2023
219302,RANDOLPH,11/07/2023,voter,GR,DEM,B,UN,M,Age 26 - 40,3,11/27/2023
